"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"4925","COLGALT1",0.109887392156573,23.7449949897197,3.86242054431622,6.2550050102803,0.0545312461790384,0.117131861957218,0.592261322906484
"1661","AGO1",0.138894426877085,22.5291871269929,6.24546418909474,7.47081287300715,0.0545229983649486,0.117177597449266,0.592261322906484
"138","KIAA0100",0.0764058420128745,23.0651319112226,7.41876706788638,6.93486808877744,0.0545134846800845,0.117210265657872,0.592261322906484
"13102","SCAMP4",0.177847839959614,23.987939282992,2.70373163731088,6.01206071700802,0.054510617073029,0.117223332941315,0.592261322906484
"2521","DENND3",0.164604768614307,22.9046055897439,5.24560941847396,7.09539441025609,0.054508912722862,0.117236400224757,0.592261322906484
"1423","IPO11",0.0834715090402874,12.0681497161226,5.90260283638705,17.9318502838774,0.0545033952598375,0.117256001149921,0.592261322906484
"7958","SPATA2",0.196899711343701,23.3091636737215,3.86577377139903,6.69083632627852,0.0544859999696843,0.117321337567133,0.592261322906484
"3371","RNF130",0.102127877052656,7.87326393401505,6.15721597313021,-1.87326393401505,0.0544708833564735,0.117393207626067,0.592261322906484
"12645","ZNF425",0.0894194039665994,2.02765070741053,3.05498102568999,3.97234929258947,0.0544639178110796,0.117438943118115,0.592261322906484
"1805","TOP3B",0.115689240458299,23.8476089408008,3.00985446405512,6.15239105919916,0.0544363536179383,0.117497745893606,0.592261322906484
"552","ARID1B",0.115964394183309,0.0272688851625258,5.93745776208198,5.97273111483747,0.0544358505304514,0.117504279535327,0.592261322906484
"12603","PPP1R10",0.143786993140946,22.37362567145,3.98066061917599,7.62637432854999,0.0544341383803096,0.117523880460491,0.592261322906484
"362","HSD17B6",0.199965384416509,13.3943007851109,3.9799542774015,16.6056992148891,0.0544329903873684,0.117536947743934,0.592261322906484
"3252","MDN1",0.1176290630182,21.9825293467751,7.61381492383735,8.01747065322487,0.054426934662159,0.117556548669097,0.592261322906484
"17","RAD52",0.124321918372691,22.7779489186468,3.29059066178743,7.2220510813532,0.0544242483521967,0.117589216877703,0.592261322906484
"5650","WASHC4",0.126242493346278,11.9279619230663,6.93778433562277,-5.92796192306629,0.0544177605065504,0.117615351444588,0.592261322906484
"5181","WBP2",0.140636351181506,0.83205710532351,6.02914155239081,5.16794289467649,0.0544144928820363,0.117641486011473,0.592261322906484
"12077","MAFG",0.0998372359689835,20.9517274569957,5.79952272079733,9.04827254300429,0.0543992145169032,0.117700288786964,0.592261322906484
"559","JKAMP",0.095733106104957,10.9408290210477,5.8566863295291,-4.9408290210477,0.054367132322872,0.117850562546552,0.592261322906484
"328","NRXN3",0.119712273187052,23.6492948798821,7.74400677449585,6.35070512011788,0.05435893926553,0.117870163471716,0.592261322906484
"8231","ZNF385A",0.219406118496759,22.8962189778226,2.82168098912725,7.10378102217738,0.0543563054303838,0.117883230755158,0.592261322906484
"5691","HUS1",0.131393981533166,22.3572799673354,3.10550137309579,7.64272003266461,0.054351367396987,0.117902831680322,0.592261322906484
"8331","OMA1",0.177261811580021,12.8399338854378,4.92297136243274,17.1600661145622,0.0543479698006918,0.117922432605486,0.592261322906484
"4308","BHLHE41",0.14941051470123,2.58963172238948,4.86973580112158,3.41036827761052,0.0543362353771065,0.117994302664419,0.592261322906484
"7731","CLIC2",0.130139039488154,8.48212201695572,2.85206342816035,-2.48212201695572,0.0543317266159328,0.118026970873025,0.592261322906484
"4614","PCID2",0.0790595932113517,17.3834521242663,5.24322984143077,12.6165478757337,0.0543278218360005,0.118040038156468,0.592261322906484
"5364","THUMPD3",0.0724193534470997,9.79082857163282,5.20957071575437,-3.79082857163282,0.0543227248279891,0.118072706365074,0.592261322906484
"13204","LINC00665",0.112776499575389,0.0150945742722957,3.3535747438818,5.9849054257277,0.054320545179174,0.118098840931959,0.592261322906484
"593","MCF2L2",0.100185890545121,21.0140275333564,6.94029421917618,8.98597246664358,0.0543048989399177,0.118170710990892,0.592261322906484
"12985","TIAF1",0.240032741259432,23.5399323935063,2.01484318294688,6.46006760649373,0.0542975171586444,0.118222980124662,0.592261322906484
"986","CDH19",0.263669786615905,8.27250792639556,3.8950286535791,-2.27250792639556,0.0542889780859793,0.118255648333268,0.592261322906484
"2561","CACNG7",0.184960083793409,23.654293032168,3.59458087949077,6.34570696783199,0.0542863165837526,0.11826871561671,0.592261322906484
"9325","TMEM99",0.119979895303001,13.5169025173571,1.29680843401359,16.4830974826429,0.0542800976937137,0.118294850183595,0.592261322906484
"2","DPM1",0.151194362684811,12.0274070579703,5.16537147379778,17.9725929420297,0.0542794824712126,0.118307917467038,0.592261322906484
"11967","NCOR2",0.159076445972583,23.626383938342,5.50743584606726,6.37361606165798,0.0542762305917159,0.118327518392201,0.592261322906484
"11589","BCDIN3D",0.101656346075618,13.260794170099,1.45657407866921,16.739205829901,0.0542721505476635,0.118340585675644,0.592261322906484
"5967","EXOC6",0.0950766057958688,11.2877098849412,6.54422729578841,-5.28770988494119,0.0542720391294687,0.118347119317365,0.592261322906484
"12032","ARID5A",0.181581848169499,1.6575945588981,2.39569483740217,4.3424054411019,0.0542394982009033,0.118464724868347,0.592261322906484
"8788","PEX2",0.090706609502375,12.0302109542932,5.25836655269684,17.9697890457068,0.0542344874780263,0.118497393076953,0.592261322906484
"11242","LRTOMT",0.09449446783999,9.19938429212834,3.47472874356538,-3.19938429212834,0.0542227320175487,0.118530061285559,0.592261322906484
"3932","ABCG2",0.198288419642489,11.3690507905227,5.9792014193309,-5.36905079052266,0.0542008519374104,0.118575796777608,0.592261322906484
"3045","CCND1",0.107004569314638,14.6533699684443,4.83271581110354,15.3466300315557,0.0542002303914555,0.118582330419329,0.592261322906484
"6302","GALNS",0.139952366397004,21.9032956925363,2.65987070772441,8.09670430746366,0.0541849287524756,0.118621532269656,0.592261322906484
"8629","EMCN",0.149427324399152,12.3891069776824,2.96052588182374,17.6108930223176,0.0541828028050174,0.118628065911378,0.592261322906484
"11868","SH2D5",0.106344935172487,21.378240727008,5.90970531475875,8.62175927299198,0.0541716757690072,0.11864113319482,0.592261322906484
"3075","AMBRA1",0.0771888485735579,22.9987703943623,5.31151466786016,7.00122960563774,0.0541672978281112,0.118660734119984,0.592261322906484
"10179","RNF213",0.123358260508035,22.413730935646,6.50802476637427,7.58626906435397,0.0541655287830548,0.118667267761705,0.592261322906484
"2773","APBA1",0.165147215404181,1.09025132278359,5.98961212802269,4.90974867721641,0.0541557851325009,0.118713003253754,0.592261322906484
"605","HHAT",0.0998998638458897,22.4680867351506,3.20686659620549,7.53191326484943,0.0541541255429691,0.118719536895475,0.592261322906484
"1284","PTPRC",0.266498812004786,10.0179453816436,3.9665048097414,-4.01794538164365,0.0541478198366915,0.118752205104081,0.592261322906484
"582","RRP12",0.118397123573181,21.9815729060123,4.21629996047522,8.01842709398768,0.0541477040597605,0.118758738745802,0.592261322906484
"4053","PPP1R3C",0.130277917168477,12.1459915219408,6.26628836364643,17.8540084780592,0.0541358675484852,0.118817541521293,0.592342268981466
"606","KIF1B",0.133085013145679,23.4632941271125,9.30546310875113,6.53670587288748,0.0541049203267634,0.118922079788833,0.59265108101068
"11955","ARMCX4",0.12718077710672,21.5868224511307,5.05505213487059,8.41317754886928,0.0540895724632059,0.119000483489487,0.592720157821545
"116","USH1C",0.221210220013441,10.7191549506625,2.14168156770137,-4.71915495066252,0.0540635875276878,0.119118089040469,0.592720157821545
"1917","HDAC10",0.180241357240429,22.9223922552311,1.0284510017341,7.07760774476893,0.0540524543707523,0.119157290890797,0.592720157821545
"1010","MARK2",0.181541194050131,23.4586663324229,4.29561375368711,6.54133366757708,0.054050949615948,0.119170358174239,0.592720157821545
"1033","PANX2",0.208583731625592,0.680026475585607,3.22258596888385,5.31997352441439,0.0540412104751273,0.119248761874894,0.592720157821545
"11061","NTM",0.0711634162178005,16.9767255536662,7.00469358397723,13.0232744463338,0.0540313302259412,0.119314098292106,0.592720157821545
"10088","COQ2",0.098639248719768,11.8433740949717,2.34171403333943,-5.84337409497168,0.0540245923461811,0.119359833784155,0.592720157821545
"4598","CEP250",0.125007101683699,22.5451533089532,5.30653157509958,7.45484669104675,0.0540143893537455,0.119405569276203,0.592720157821545
"6947","TMEM140",0.148772031018467,7.77845363267191,1.92104687038778,-1.77845363267191,0.0540043056405439,0.119418636559646,0.592720157821545
"11241","CNTN2",0.178113950782323,4.3985224872303,6.50507205462253,1.6014775127697,0.0540042050344172,0.119425170201367,0.592720157821545
"12105","TBC1D9B",0.114398171128619,23.0437140453916,6.88138909597154,6.95628595460837,0.0539924503398077,0.119477439335137,0.592720157821545
"6964","CXorf36",0.161335754243312,6.83175406463129,2.05394006256948,-0.831754064631294,0.0539887591665943,0.1194970402603,0.592720157821545
"51","RECQL",0.107945784829615,11.3306587420291,4.57376987569014,-5.3306587420291,0.0539787932692543,0.119529708468906,0.592720157821545
"254","SEMA3B",0.198848179172543,6.14026510582276,5.38258133707527,-0.140265105822763,0.0539535237805131,0.119581977602676,0.592720157821545
"8548","RPL9",0.180412406282739,13.5769318645475,8.6380307679988,16.4230681354525,0.0539447017490159,0.119627713094725,0.592720157821545
"3248","MDGA1",0.187716424796157,19.2214756959383,3.30488135555275,10.7785243040617,0.053932378227964,0.119686515870216,0.592720157821545
"7676","TRMT44",0.13501051782557,21.1621381870506,3.61422310925515,8.83786181294945,0.0539291003456353,0.119706116795379,0.592720157821545
"12000","ZNF502",0.106032069245173,11.1511152583953,3.49419140074144,-5.15111525839527,0.053925367856942,0.119712650437101,0.592720157821545
"2395","SFRP1",0.15123470827528,6.21432798401328,3.2945058003201,-0.214327984013277,0.0539161454547128,0.119745318645707,0.592720157821545
"11438","PCGF3",0.0653193040805507,17.7701787318713,6.17345601229916,12.2298212681287,0.0538934877386551,0.119836789629804,0.592736892736893
"12667","C4orf46",0.126887057641048,9.98304375467218,2.52729182537727,-3.98304375467218,0.0538834078021542,0.119895592405295,0.592736892736893
"7665","TMEM55A",0.124423332328433,14.3369530707843,5.629780033487,15.6630469292157,0.0538813335265101,0.119908659688737,0.592736892736893
"4090","PCDHB14",0.102908566841274,19.6131484617658,3.80027879313644,10.3868515382342,0.0538669151334983,0.119993597031113,0.592736892736893
"4105","KIAA1217",0.14426804053623,23.9139624240659,4.9945859318817,6.08603757593411,0.0538657485561527,0.120013197956277,0.592736892736893
"9901","VAT1L",0.141842251621416,1.4018756949543,4.94426651138133,4.5981243050457,0.0538586932533651,0.120058933448325,0.592736892736893
"11574","GPATCH8",0.174236999264952,23.5361546221499,5.2936821474472,6.46384537785013,0.0538450872000256,0.120111202582095,0.592736892736893
"6914","PNLDC1",0.18942575693795,16.0986433703643,1.40281808561862,13.9013566296357,0.0538383340083596,0.120150404432423,0.592736892736893
"2115","ST8SIA5",0.19246860417915,21.9701939756138,3.79160004344748,8.02980602438615,0.0538149241450739,0.12024187541652,0.592736892736893
"13577","PCDHA11",0.128556094102852,1.92361549401811,2.73459609170042,4.07638450598189,0.0538011325351501,0.120320279117174,0.592736892736893
"9403","PCMTD1",0.0999574599558145,13.1729272019467,6.71634400177325,16.8270727980533,0.0537940951903931,0.120346413684059,0.592736892736893
"6117","TMTC3",0.11184861473444,12.2701654703711,6.81301308897276,17.7298345296289,0.0537835817575937,0.120372548250944,0.592736892736893
"1512","LZTS3",0.127431001165517,0.0607906467478881,7.31201157711913,5.93920935325211,0.0537731564632101,0.12040521645955,0.592736892736893
"12549","BRD2",0.109016682326885,0.977556980495655,6.02722119910886,5.02244301950434,0.0537644893000619,0.120450951951599,0.592736892736893
"2154","PLS3",0.118603514562783,11.6290345546956,7.15208645153679,-5.62903455469561,0.0537615369017934,0.120464019235041,0.592736892736893
"11995","SDHAF3",0.116821558283238,11.828007223721,3.2415244187012,-5.82800722372098,0.0537483565577888,0.12050975472709,0.592736892736893
"12108","GTF2E2",0.0961595841794585,12.3428186288853,4.49293577236116,17.6571813711147,0.0537403724135933,0.120535889293975,0.592736892736893
"11384","NRBP2",0.124748239783047,0.94998344605739,5.19423856705291,5.05001655394261,0.0537360419843668,0.12056202386086,0.592736892736893
"11513","ANKRD46",0.133325097071599,12.7764103819792,7.60179982274475,17.2235896180208,0.0537354693911276,0.120568557502581,0.592736892736893
"9529","DHRSX",0.117236269796825,22.4010907842834,2.57464619834788,7.59890921571656,0.0537245169411852,0.120640427561514,0.592736892736893
"5078","DIAPH1",0.142820667560335,20.6454615489528,4.92594387852252,9.35453845104715,0.0537078206906173,0.12072536490389,0.592736892736893
"1994","CHD8",0.0960935232029508,23.4315018398057,6.64769463386872,6.56849816019435,0.0537027148621061,0.120751499470775,0.592736892736893
"3234","MTRF1L",0.0844101623385366,10.5041811161323,5.2445600498209,-4.50418111613226,0.0537015112739595,0.120764566754217,0.592736892736893
"10702","EFCAB13",0.169771740231588,13.4494230302751,2.43403299368291,16.5505769697249,0.0537011311859067,0.120771100395939,0.592736892736893
"6720","FAM198A",0.126578971365698,22.5353735395309,3.44875537456421,7.46462646046909,0.0536770953647469,0.120875638663478,0.593040774458264
"3354","HBEGF",0.123594916538541,10.8486897720241,2.77210349164165,-4.84868977202411,0.053659513809187,0.120980176931018,0.593327567429047
"4205","SLITRK3",0.0968875091965549,23.2936658468801,5.04772586213283,6.70633415311992,0.0536516631540865,0.121019378781345,0.593327567429047
"10974","CCDC149",0.0822560120965424,0.0503159136977647,5.33400769061687,5.94968408630224,0.053607998047433,0.121189253466097,0.593740003838526
"6500","GPR161",0.10452156589152,22.8986195484663,2.75592446659104,7.10138045153371,0.0536025730188319,0.121221921674703,0.593740003838526
"11421","SDHAP1",0.20502995012253,20.2812773898867,2.4411040834904,9.71872261011326,0.0535942110416037,0.121241522599867,0.593740003838526
"3562","PDE1A",0.119525098254034,11.5263840217627,7.8499720693307,-5.52638402176272,0.0535761930530019,0.121274190808473,0.593740003838526
"2149","ATP11C",0.110630034088133,10.9374286162843,3.7406026172351,-4.93742861628429,0.0535702246984964,0.121319926300521,0.593754996322706
"6137","SLC7A1",0.14128248160903,0.210068491792052,5.22617912623,5.78993150820795,0.0535353245726349,0.12147020006011,0.594232305480109
"4861","EGLN3",0.121133741634298,10.8892836501303,5.0917147160798,-4.88928365013034,0.053528673729214,0.121502868268716,0.594232305480109
"11671","B3GLCT",0.104213538747968,11.0886137474526,5.65333082657701,-5.08861374745258,0.0535156474771474,0.121594339252813,0.594465709728868
"9108","SEC11C",0.142017594819089,11.4644744758208,5.8857553574065,-5.46447447582079,0.0535008772795615,0.121640074744861,0.594465709728868
"1505","SMOX",0.138337636170828,2.87210532651291,4.21898809190169,3.12789467348709,0.053491388748148,0.121705411162074,0.594465709728868
"663","DGKG",0.092270700371267,0.574353079002131,5.61324522683362,5.42564692099787,0.0534823804083433,0.121744613012401,0.594465709728868
"10315","PDIK1L",0.107682230015886,13.7693308601155,5.41890341283775,16.2306691398845,0.0534752961443367,0.121764213937565,0.594465709728868
"6952","SHROOM2",0.101767139360036,0.55382884594366,5.06638475264335,5.44617115405634,0.0534633807032471,0.121829550354777,0.594576065814228
"11722","NHS",0.122073026314927,20.5986974221365,4.43801957646031,9.40130257786348,0.0534297786325307,0.122019025964692,0.595013841601171
"7240","TIRAP",0.110446862985349,1.73322744081236,1.56045804251626,4.26677255918764,0.053429297209122,0.122025559606413,0.595013841601171
"1390","AK6",0.120237872887685,10.1187232125583,6.44601913085051,-4.11872321255826,0.0534237168368989,0.122071295098462,0.595013841601171
"4751","GAL3ST1",0.21768980107605,4.23845855414897,1.20452626120439,1.76154144585103,0.0534199612884264,0.122110496948789,0.595013841601171
"12143","PCDHB11",0.145593776983723,21.9224331599771,2.68956416311719,8.07756684002286,0.0534100851833428,0.122162766082559,0.595013841601171
"11625","CMC1",0.0771848223477235,15.3633135301018,3.23803965962078,14.6366864698982,0.0534062746511786,0.122175833366002,0.595013841601171
"10734","TMTC2",0.0872718299218079,9.4125261064225,5.93018283144337,-3.4125261064225,0.053374227483733,0.122345708050753,0.595519730357086
"11338","JAG2",0.1431211574733,0.891829910830214,3.82403044424546,5.10817008916979,0.0533702394475128,0.122365308975917,0.595519730357086
"13206","DUX4L50",0.246313824743428,21.9633646682169,1.49467910583751,8.03663533178308,0.0533320946716369,0.122482914526899,0.595707158971752
"6673","AMMECR1L",0.060697955162371,16.9828234043872,4.23737443578637,13.0171765956128,0.0533318387597059,0.12248944816862,0.595707158971752
"6198","FAM181A",0.179756042185355,2.67639259554699,1.29491256274923,3.32360740445301,0.0533181198204359,0.122567851869275,0.595809807777708
"4457","MOCS1",0.0991256519959621,2.21782941620237,3.85034186388152,3.78217058379763,0.0533025619866828,0.122659322853372,0.595809807777708
"12717","DNAJC19",0.110423176793645,12.5985147955099,5.66547715542053,17.4014852044901,0.05329307304078,0.122685457420257,0.595809807777708
"4397","PLCG1",0.104647316090877,21.6614911623547,6.157216951548,8.33850883764526,0.0532914135656063,0.122691991061978,0.595809807777708
"11912","ZNF107",0.130313715732468,10.3388099081458,4.0198167638018,-4.33880990814576,0.0532856233969338,0.122724659270584,0.595809807777708
"8681","LSM6",0.166393912956058,16.2865200627381,3.41690200824296,13.7134799372619,0.0532607079904708,0.122835731179845,0.596141040682373
"1993","CPNE6",0.151515206246816,22.3113426777192,4.93725874971194,7.68865732228081,0.0531993009859884,0.12307747592353,0.596717523423652
"1836","KDELR3",0.145142102095352,3.42306222235766,1.03803995998818,2.57693777764234,0.0531982270204301,0.123097076848694,0.596717523423652
"6743","ABHD10",0.120094362418619,11.7992616290061,6.69108883057197,-5.79926162900612,0.0531914348940336,0.123142812340743,0.596717523423652
"7237","DCUN1D2",0.0775545143260389,22.877479372312,4.6844418853536,7.12252062768803,0.0531899032423606,0.123149345982464,0.596717523423652
"3830","CCDC181",0.127757636806426,12.0160710454886,4.54235499914926,17.9839289545114,0.0531879420037078,0.123168946907627,0.596717523423652
"3880","IFT46",0.102978039395011,9.87676077768524,4.92866656794229,-3.87676077768523,0.0531412184857704,0.123358422517543,0.597147640406848
"1497","DOCK3",0.151316566420571,23.5410468119719,7.59208227177753,6.45895318802807,0.053132989198919,0.123384557084428,0.597147640406848
"4173","TSHZ3",0.153078176275629,23.9430433233413,4.24611222342751,6.05695667665871,0.0531185928776714,0.123436826218198,0.597147640406848
"12113","DDI2",0.147280637709712,23.1925741793315,4.93021515240097,6.8074258206685,0.0531152249929139,0.123462960785082,0.597147640406848
"976","ATP6AP1",0.106277188586779,0.250550633171379,6.73565081268241,5.74944936682862,0.0531111157615481,0.12350216263541,0.597147640406848
"4440","SIRT5",0.075876445716395,8.58600678982419,5.1701504829057,-2.58600678982419,0.0531073515858991,0.123515229918852,0.597147640406848
"1196","PPP2R5C",0.081153988497667,13.9303338064151,7.94647155937612,16.0696661935849,0.053074068218021,0.123593633619507,0.597319144905112
"12127","SLC22A5",0.128931149937785,22.1618317545699,3.33181077213998,7.83816824543009,0.0530457828458165,0.12371777281221,0.597431857570506
"6870","KLHL3",0.103296253063037,20.8968233614958,5.42519809932926,9.10317663850425,0.0530396590637872,0.123724306453931,0.597431857570506
"11790","TMEM120B",0.100704465484716,22.1789962623269,3.96869136220344,7.82100373767306,0.0530228166393415,0.123802710154586,0.597431857570506
"13041","MIR137HG",0.138363906621974,23.3904756523699,3.23873534748174,6.60952434763011,0.0530017438561368,0.123841912004913,0.597431857570506
"89","PDK2",0.14463750481394,1.41462618089441,4.36317834230346,4.58537381910559,0.0529983313142276,0.123868046571798,0.597431857570506
"11407","HS6ST3",0.153577303991395,23.4225536992104,4.54212320051312,6.57744630078956,0.0529981191873515,0.123874580213519,0.597431857570506
"7452","SLC30A6",0.0737250381439722,10.4695930174716,4.97350509143375,-4.4695930174716,0.0529877132308813,0.123926849347289,0.597476847476847
"7399","GPATCH11",0.0991515292682306,11.8902996925276,5.53301154862359,-5.89029969252762,0.0529802101010174,0.12398565212278,0.597553295336462
"2381","ZDHHC2",0.124167464116996,11.537757797973,7.02084779276797,-5.53775779797297,0.0529554289185455,0.124096724032041,0.597835647420996
"4271","CCZ1.CCZ1B",0.153026550930707,8.05590356775049,3.24915031199817,-2.05590356775049,0.052942245296928,0.124181661374417,0.597835647420996
"1375","NKAIN1",0.190557833923656,3.4790875389949,1.24254839375212,2.5209124610051,0.0529210311205242,0.124266598716793,0.597835647420996
"1736","ABLIM1",0.105234312125758,23.2783146531457,7.1567069334052,6.72168534685428,0.0529201918206667,0.124273132358514,0.597835647420996
"11838","ZNF573",0.0933351060542073,15.7138687527154,4.60107884938365,14.2861312472846,0.0529148075736703,0.124299266925399,0.597835647420996
"4532","SLC25A23",0.158115601945826,0.87906376039423,6.13313555814699,5.12093623960577,0.0529141367718241,0.12430580056712,0.597835647420996
"7607","BUB3",0.0965224694579777,11.0559404812239,6.29049051586189,-5.05594048122386,0.0529071506403539,0.124345002417447,0.597835647420996
"6401","BRD4",0.227786274427655,23.3401218377448,4.07503889976628,6.65987816225519,0.0528802113934531,0.124508343460478,0.598414193750981
"5762","STXBP1",0.221216519041148,23.8251949241756,7.49841408542471,6.17480507582441,0.0528599766253783,0.124632482653181,0.598803992968358
"5884","FDX1",0.125912418210131,13.5243044472001,4.89349093046702,16.4756955527999,0.0528506804778232,0.124691285428672,0.598879718831393
"8530","CADPS",0.082409900451127,0.277765213091588,8.12427067986702,5.72223478690841,0.0528049771358486,0.124919962888915,0.59959686240195
"5707","NMT1",0.0764193707307971,23.4015595310959,6.80205606317679,6.59844046890406,0.0527908693559828,0.125037568439897,0.59959686240195
"4221","POLK",0.112473027526271,11.7374360107813,6.04884582171949,-5.73743601078128,0.0527838982866027,0.125083303931946,0.59959686240195
"8160","ADAR",0.0936685109655947,0.277928652213331,8.02665098169742,5.72207134778667,0.0527822290669956,0.125102904857109,0.59959686240195
"6309","KSR1",0.159147121542935,22.4182395539836,4.22420340105338,7.5817604460164,0.0527787127168451,0.125135573065715,0.59959686240195
"10960","SLC9A9",0.0857474571125846,11.6587102003114,4.13783206936885,-5.65871020031142,0.0527784760770412,0.125142106707437,0.59959686240195
"13679","FPGT",0.150533850689294,13.0951738214576,4.59142345228307,16.9048261785424,0.0527681167571944,0.125181308557764,0.59959686240195
"6604","SRP9",0.138669836893285,11.368264132097,7.96664331814483,-5.368264132097,0.0527442098273611,0.125285846825304,0.59959686240195
"4055","CNNM1",0.192876533393803,23.9136034260842,4.81708659374916,6.08639657391583,0.0527399043235208,0.125298914108746,0.59959686240195
"4299","CIT",0.1786741231909,23.0846285791369,7.18043177975313,6.91537142086312,0.0527384330282155,0.12531851503391,0.59959686240195
"7124","PAOX",0.140084745882744,8.75302147168597,2.34881163827229,-2.75302147168597,0.0527327370727194,0.125344649600794,0.59959686240195
"1783","CRKL",0.0638257302723632,21.5851760752574,7.10470397495076,8.41482392474264,0.0527298167464457,0.125357716884237,0.59959686240195
"5979","ATIC",0.135929681918837,23.9010002196317,3.79054279310381,6.0989997803683,0.0527033756866849,0.125475322435219,0.59971026232164
"9094","TMX3",0.126012878147634,14.377470940531,7.45268289851061,15.622529059469,0.052699090534219,0.125494923360383,0.59971026232164
"11280","ACTRT3",0.0952321864281331,8.4454549492921,1.36446370404055,-2.4454549492921,0.0526940949447454,0.125527591568989,0.59971026232164
"3964","C1orf198",0.112145104367378,4.19251420423247,5.7444490923918,1.80748579576753,0.0526810032007787,0.125579860702759,0.59971026232164
"6875","FAM193B",0.119975179255468,0.38307499719671,4.07862550720262,5.61692500280329,0.0526645593455106,0.125684398970298,0.59971026232164
"5838","MDC1",0.138055778577439,23.422344489826,3.32392724141514,6.57765551017404,0.0526601750146978,0.125717067178904,0.59971026232164
"13040","PLEKHM1",0.16667520041246,23.8332190104527,3.27619834652099,6.16678098954732,0.0526576869470374,0.125736668104068,0.59971026232164
"7155","SESN3",0.124495404862241,15.5120625554536,8.74836745690708,14.4879374445464,0.0526521061646985,0.125762802670953,0.59971026232164
"1394","PREP",0.0704286179863071,21.5034654354156,5.42588142232531,8.4965345645844,0.0526512821989136,0.125769336312674,0.59971026232164
"2609","TWISTNB",0.112064957803081,10.980049808018,5.13637499885245,-4.98004980801796,0.0526278516678118,0.125900009147098,0.599965765148922
"2461","SLC17A7",0.202470051378831,0.588627356680411,7.39810231125554,5.41137264331959,0.0526266681866848,0.125926143713983,0.599965765148922
"7021","MTDH",0.0702430374028229,12.1900262687884,7.41770738219288,17.8099737312116,0.0526227756668174,0.125952278280868,0.599965765148922
"7090","NOTCH1",0.179517258962601,1.11720874443319,4.60558274958272,4.88279125556681,0.052571390521903,0.12617442209939,0.600137048880767
"5056","SH3BP5",0.139559486993366,1.67828006404368,3.9555903835956,4.32171993595632,0.0525463604807245,0.126220157591438,0.600137048880767
"3346","DAP",0.107853979266124,0.17253253182282,3.17847738069205,5.82746746817718,0.0525405499252042,0.126246292158323,0.600137048880767
"9122","PLEKHA7",0.166533959152544,21.2216831875504,1.95571811684314,8.77831681244961,0.0525335999534473,0.126272426725208,0.600137048880767
"350","DERA",0.128391543198833,10.3324665731794,3.56549968103291,-4.33246657317945,0.052525501668735,0.126318162217257,0.600137048880767
"3963","CCDC92",0.223471343028832,0.653357220864886,4.1392817672443,5.34664277913511,0.0525223321049959,0.126344296784141,0.600137048880767
"5042","GSE1",0.198825224324394,22.7595850082735,4.34216270663199,7.24041499172654,0.0524831822551159,0.12649457054373,0.600137048880767
"9569","SHE",0.126695130147251,10.2221291882073,2.92621973299513,-4.22212918820728,0.0524730823032862,0.126533772394057,0.600137048880767
"890","TTC7A",0.11110112336828,1.64325338589224,3.19724635827674,4.35674661410776,0.05247213846756,0.126540306035778,0.600137048880767
"4465","SOX4",0.130693207871522,13.5349661940993,3.77112299105355,16.4650338059007,0.0524560810695801,0.126559906960942,0.600137048880767
"13655","OTUD6B.AS1",0.136436538465399,11.3323655490847,6.79035156897204,-5.33236554908472,0.0524360236794698,0.126631777019875,0.600137048880767
"3107","CAPRIN2",0.126761293841372,23.1019503245259,5.84048203630216,6.89804967547407,0.0524192191266709,0.126723248003972,0.600137048880767
"11113","WBP2NL",0.155501918279164,21.9134721505942,1.85500441942679,8.08652784940576,0.0524090735755691,0.126768983496021,0.600137048880767
"4396","CHD6",0.0854215836823619,23.8064289645362,7.41442795585153,6.19357103546375,0.0524060851848318,0.126801651704627,0.600137048880767
"32","DBNDD1",0.174523968831623,0.848140382948345,4.35964214319192,5.15185961705165,0.052382093230897,0.126899656330445,0.600137048880767
"13597","PCDHA10",0.204860491871845,3.03395055247421,1.75923830695384,2.96604944752579,0.052377758767664,0.126919257255609,0.600137048880767
"428","VCL",0.0938312012112992,21.3788609688359,4.89055927879682,8.6211390311641,0.0523776898045546,0.12692579089733,0.600137048880767
"1975","GSKIP",0.153009888854008,14.5150149089347,6.00170372066726,15.4849850910653,0.0523705824243007,0.126964992747658,0.600137048880767
"13101","KIF9.AS1",0.122428352596895,23.9370210083445,1.05194383579957,6.06297899165548,0.0523705432314963,0.126971526389379,0.600137048880767
"4707","SYNGR3",0.138696357955568,1.34373640731826,6.16178418215072,4.65626359268174,0.0523685546138399,0.126984593672821,0.600137048880767
"7249","LYPD1",0.139013604254526,12.0145141442549,2.95402068099921,17.9854858557451,0.0523554920105257,0.127017261881427,0.600137048880767
"6047","NUP54",0.0840325997618192,11.4439719145603,5.02617793168095,-5.4439719145603,0.0523476557318269,0.127036862806591,0.600137048880767
"1425","EIF2AK1",0.0954584740066035,1.35633126123587,5.5459716315317,4.64366873876413,0.0523471757600191,0.127043396448312,0.600137048880767
"2759","TESK1",0.138720652978881,0.273087815562315,3.11871128173597,5.72691218443768,0.0523360991451208,0.127102199223803,0.600137048880767
"3512","ARHGEF26",0.121824876094579,20.3091041885973,4.68008439578166,9.69089581140275,0.0523292529629115,0.127134867432409,0.600137048880767
